Rank,City,State,Round,ABD,Amount INR CR,Final Category,Sub-Category,Project Name,IT/ITES
39,Mangalore,Karnataka,II,PAN,37.5,Water & Sanitation,Water Metering,Smart water meters for H/H (15mm),Yes
39,Mangalore,Karnataka,II,PAN,1.25,Water & Sanitation,Water Metering,Smart water meter apartments ( 40mm  ) with Analyser,Yes
39,Mangalore,Karnataka,II,PAN,50,Water & Sanitation,Water Metering,Bulk water meters + SCADA for water distribution network,Yes
39,Mangalore,Karnataka,II,PAN,37.5,Energy & Ecology,Energy Metering,Smart energy meters for LT ( Res),Yes
39,Mangalore,Karnataka,II,PAN,3,Water & Sanitation,Sanitation Mechanisation,Mechanised vehicles for  SWM collection ( 8 W),No
39,Mangalore,Karnataka,II,PAN,2.4,Water & Sanitation,Sanitation Mechanisation,Mechanised vehicles for  SWM collection ( 4 W),No
39,Mangalore,Karnataka,II,PAN,0.5,Water & Sanitation,Sanitation Bins,Segregated smart bins for street level collection,Maybe
39,Mangalore,Karnataka,II,PAN,0.01,Water & Sanitation,Water Metering,Hand held readers for H/H meters,Yes
39,Mangalore,Karnataka,II,PAN,0.07,Water & Sanitation,Water Metering,Software for smart meters,Yes
39,Mangalore,Karnataka,II,PAN,0.03,Water & Sanitation,Water Metering,Software for  high bulk water meters,Yes
39,Mangalore,Karnataka,II,PAN,1,Energy & Ecology,Energy LED Lighting,LED Street Lights ? Major Roads,No
39,Mangalore,Karnataka,II,PAN,1.25,Energy & Ecology,Energy LED Lighting,LED Street Lights ? Minor Roads,No
39,Mangalore,Karnataka,II,PAN,4.5,Energy & Ecology,Energy LED Lighting,LED Street Lights ? Lanes,No
39,Mangalore,Karnataka,II,PAN,60,Governance,Command Centre,Command & Control Centre,Yes
39,Mangalore,Karnataka,II,PAN,3,Governance,Security Surveillance,CCTV System Fixed Zoom Telescopic Camera,Yes
39,Mangalore,Karnataka,II,PAN,10,IT,Hardware,Hardware Support,Yes
39,Mangalore,Karnataka,II,PAN,5,IT,Network ,Networking & Cloud Support,Yes
39,Mangalore,Karnataka,II,PAN,12.5,Governance,Security Surveillance,CCTV for road surveillance ( PTZ) with WP,Yes
39,Mangalore,Karnataka,II,PAN,4.5,Governance,Security Surveillance,CCTV for road surveillance ( fixed tele) with WP,Yes
39,Mangalore,Karnataka,II,PAN,3.5,Governance,Command Centre,Control Room Hardware,Yes
39,Mangalore,Karnataka,II,PAN,2.5,Governance,Command Centre,Cabling & other hardware,Yes
39,Mangalore,Karnataka,II,PAN,0.36,Governance,Security Surveillance,Patrolling Vehicles 4 W,No
39,Mangalore,Karnataka,II,ABD,88.45,Economy,Economy Restoration,Retrofit of Old Port,No
39,Mangalore,Karnataka,II,ABD,23.95,Economy,Economy Restoration,Jetty Repair Facility & Warehouse,No
39,Mangalore,Karnataka,II,ABD,25.58,Culture & Heritage,Culture & Heritage Restoration,Redevelopment of Old Port as Riverfront Recreational Space,No
40,Vellore,Tamil nadu,II,ABD,15.43,Water & Sanitation,Water Metering,Smart Meters,Yes
40,Vellore,Tamil nadu,II,ABD,0.5,Water & Sanitation,Water Quality Control,Vehicle based data collection system,Yes
40,Vellore,Tamil nadu,II,ABD,0.4,Governance,Governance,Kiosks in Corporation & Zonal office - for payment,No
40,Vellore,Tamil nadu,II,ABD,2.5,Water & Sanitation,Water Quality Control,Real-time Water Quality Monitoring,Yes
40,Vellore,Tamil nadu,II,ABD,8.9,Water & Sanitation,Water Quality Control,SCADA based water resources management solution,Yes
40,Vellore,Tamil nadu,II,ABD,0.11,Water & Sanitation,Water Customer Outreach,Missed call based water supply distribution timing identification systems,Yes
40,Vellore,Tamil nadu,II,ABD,23.47,Water & Sanitation,Water Supply,Rehabilitation of Transmission & Distribution Network (12Km of Transmission network and 80 Km of distribution network),No
40,Vellore,Tamil nadu,II,ABD,50,Water & Sanitation,Water Supply,Improvement in Water Supply distribution systems,No
40,Vellore,Tamil nadu,II,ABD,38.51,Water & Sanitation,Water Supply,Water Augmentation,No
40,Vellore,Tamil nadu,II,ABD,18,Water & Sanitation,Sanitation Drainage,Closure of open SWD in the City,No
40,Vellore,Tamil nadu,II,ABD,62.5,Water & Sanitation,Sanitation Drainage,RCC lining work for carrying water through channel to palar river,No
40,Vellore,Tamil nadu,II,ABD,0.6,Water & Sanitation,Sanitation ICT,ICT to analyze water flow levels in SWD and DSS for otteri reservoir on water discharge,Yes
40,Vellore,Tamil nadu,II,ABD,2.5,Water & Sanitation,Sanitation Mechanisation,Road cleaning machines,No
40,Vellore,Tamil nadu,II,ABD,78.31,Water & Sanitation,Sanitation SWM,MRF (100 Ton/Day capacity to meet city needs),No
40,Vellore,Tamil nadu,II,ABD,4,Water & Sanitation,Sanitation SWM,Pyrolysis Plant (48 Ton/Day capacity to meet city needs),No
40,Vellore,Tamil nadu,II,ABD,20.72,Water & Sanitation,Sanitation SWM,Decentralized Waste Management,No
40,Vellore,Tamil nadu,II,ABD,0.48,Water & Sanitation,Sanitation ICT,ICT for detection of early signs of sewer system overflows,Yes
40,Vellore,Tamil nadu,II,ABD,21.58,Water & Sanitation,Sanitation Sewerage,Teritiary treatment plant for wastewater (7.71 MLD) including UGSR (2.6 MLD),No
40,Vellore,Tamil nadu,II,ABD,5.2,Water & Sanitation,Sanitation Sewerage,Dual plumbing system for distribution of recycled wastewater in the city,No
40,Vellore,Tamil nadu,II,ABD,1.26,Water & Sanitation,Sanitation Vehicles,Purchase of vehicles,No
40,Vellore,Tamil nadu,II,ABD,0.4,Water & Sanitation,Sanitation Sewerage,Decanting Facility in STP/Pumping stations,No
40,Vellore,Tamil nadu,II,ABD,0.21,Water & Sanitation,Sanitation Sewerage,Creation of Database for septage management,Yes
40,Vellore,Tamil nadu,II,ABD,4,Water & Sanitation,Sanitation Sewerage,Pipeline to discharge recycled wastewater at velavadi Eri / Firestation recharge points,No
40,Vellore,Tamil nadu,II,ABD,1,Water & Sanitation,Sanitation Toilets,Construction of smart public toilet units in bus stops,Maybe
40,Vellore,Tamil nadu,II,ABD,0.63,Water & Sanitation,Sanitation Toilets,Retrofitting/Upgrading existing public toilets,No
40,Vellore,Tamil nadu,II,ABD,0.11,Water & Sanitation,Sanitation ICT,ICT for reporting cleanliness of public toilets,Yes
40,Vellore,Tamil nadu,II,ABD,5,Water & Sanitation,Sanitation Toilets,Mobile Truck based toilets for tourists in key location of the city,No
40,Vellore,Tamil nadu,II,ABD,1.4,Water & Sanitation,Sanitation ICT,ICT for monitoring waterlevel in toilets + auto alert system for water refiling,Yes
40,Vellore,Tamil nadu,II,ABD,1.33,Water & Sanitation,Sanitation Toilets,Community Toilets,No
40,Vellore,Tamil nadu,II,ABD,12.34,Energy & Ecology,Energy Metering,Smart Meters,Yes
40,Vellore,Tamil nadu,II,ABD,0.1,Governance,Governance,Kiosks in EB office - for ease of payment,No
40,Vellore,Tamil nadu,II,ABD,112.5,Energy & Ecology,Energy Solar,Solar Roof Top,No
40,Vellore,Tamil nadu,II,ABD,28,Miscellaneous,Utility Duct,Underground cabling,No
40,Vellore,Tamil nadu,II,ABD,1.05,Energy & Ecology,Energy LED Lighting,New Street lights poles in parks hill ridge and hiking trails,No
40,Vellore,Tamil nadu,II,ABD,1.05,Energy & Ecology,Energy Solar,Solar Street lights,No
40,Vellore,Tamil nadu,II,ABD,3.08,Energy & Ecology,Energy Control System,Web based switch - ON & Off + Current flow based operational status monitoring systems for street lights,Yes
40,Vellore,Tamil nadu,II,ABD,0.68,Energy & Ecology,Energy LED Lighting,LED Street lights with O&M,No
40,Vellore,Tamil nadu,II,ABD,16,Miscellaneous,Utility Duct,Ducting for cables and pipelines,No
40,Vellore,Tamil nadu,II,ABD,0.28,Transport,Signage,Physical signage board in every junction to promote ease of Transport in the city (Above the ground),No
40,Vellore,Tamil nadu,II,ABD,0.6,Transport,Signage,Neighbourhood / locality map with important landmarks in every junction - to encourage pedestrians (on the ground),Maybe
40,Vellore,Tamil nadu,II,ABD,2.5,Culture & Heritage,Tourism,Tourism Development,No
40,Vellore,Tamil nadu,II,ABD,2.8,Transport,NMT,Pavement and Cycling Tracks,No
40,Vellore,Tamil nadu,II,ABD,12,Transport,Roads,Roads,No
40,Vellore,Tamil nadu,II,ABD,12.48,Transport,Pedestrian Infrastructure,Pavement,No
40,Vellore,Tamil nadu,II,ABD,110,Transport,Roads,Construction of Flyovers,No
40,Vellore,Tamil nadu,II,ABD,3,Energy & Ecology,Ecology benches,Benches in parks hill ridge and key areas,No
40,Vellore,Tamil nadu,II,ABD,1.25,Water & Sanitation,Water Supply,Automatic packaged ISO certified water packet dispensery outlets,No
40,Vellore,Tamil nadu,II,ABD,0.7,Transport,Roads,2 Stairs to Highway bridge from City shoulder road - Scenic View of the Entire City,No
40,Vellore,Tamil nadu,II,ABD,1.35,Transport,NMT,Development of Palar Riverfront road amenable for pedestrians & Bycling,No
40,Vellore,Tamil nadu,II,ABD,1.8,Transport,NMT,Construction of exclusive walking & Bycling trail in the hill ridge,No
40,Vellore,Tamil nadu,II,ABD,0.8,Transport,Pedestrian Infrastructure,Development of hiking trail path to Sky Observatory,No
40,Vellore,Tamil nadu,II,ABD,0.3,Transport,NMT,Creation of bi-cycle parking slot in Fort,No
40,Vellore,Tamil nadu,II,ABD,2,Transport,NMT,Procurement of Bicycles,No
40,Vellore,Tamil nadu,II,ABD,39.02,Transport,Parking,Creation of multi-layer smart parking near CMC hospital,Maybe
40,Vellore,Tamil nadu,II,ABD,19.51,Transport,Parking,Creation of multi-layer smart parking near New Bus Stand - Including direct connection to New Bus Stand,No
40,Vellore,Tamil nadu,II,ABD,56.92,Transport,Public Transit,Hi-tech Bus Terminus Development,No
40,Vellore,Tamil nadu,II,ABD,0.3,Transport,Parking,Structured Parking in Market Area opposite to fort - timed parking,No
40,Vellore,Tamil nadu,II,ABD,2.8,Transport,Public Transit,Modern bus stops & Auto Stands in the area,No
40,Vellore,Tamil nadu,II,ABD,15,Health & Education,Education,Centers of immersive learning,No
40,Vellore,Tamil nadu,II,ABD,10.5,Culture & Heritage,Institute/Centre,Cultural Center - Theatre hall Culinary Center & Parking lot,No
40,Vellore,Tamil nadu,II,ABD,2,Culture & Heritage,Theatre,Construction of 1000 Seat Capacity Theatre hall to promote City/state's inate culture & identity.,No
40,Vellore,Tamil nadu,II,ABD,0.3,Culture & Heritage,Institute/Centre,Fort view Culinary Centre,No
40,Vellore,Tamil nadu,II,ABD,3.8,Culture & Heritage,Visual Art & Science,Establishment of Sky Obervatory Center in Sathuvachari Hills by setting up a large space telescope multi-purpose open amphitheatre & space lab.,No
40,Vellore,Tamil nadu,II,ABD,3,Culture & Heritage,Tourism,Creation of Audio-visual content for Vellore Fort & City heritage,No
40,Vellore,Tamil nadu,II,ABD,1,Culture & Heritage,Tourism,Handheld devices in Fort for viewing audio-visual contents,No
40,Vellore,Tamil nadu,II,ABD,1.26,Energy & Ecology,Ecology Open Spaces,Park Improvement,No
40,Vellore,Tamil nadu,II,ABD,1,Culture & Heritage,Tourism,Mapping City's heritage by archeological experts and creation of self- guided heritage trail content for Vellore City,Yes
40,Vellore,Tamil nadu,II,ABD,48.62,Energy & Ecology,Ecology Water Body,Moat desilting,No
40,Vellore,Tamil nadu,II,ABD,0.4,Culture & Heritage,Tourism,Floodlight Systems for Vellore Fort,No
40,Vellore,Tamil nadu,II,ABD,0.9,Culture & Heritage,Tourism,Boating in fort moat,No
40,Vellore,Tamil nadu,II,ABD,2.34,Culture & Heritage,Visual Art & Science,City Aesthetics - 3D wall paintings,No
40,Vellore,Tamil nadu,II,ABD,3,Energy & Ecology,Ecology landscaping,Urban Forestry and Landscaping,No
40,Vellore,Tamil nadu,II,ABD,34,Economy,Market,Netaji market development plan,No
40,Vellore,Tamil nadu,II,ABD,2,Governance,Disaster management emergency response,Handheld device to all emergency reponse units,Yes
40,Vellore,Tamil nadu,II,ABD,3,Governance,Security Surveillance,Surviellance camera in all important nodes of the City commercial area market areas in the city,Yes
40,Vellore,Tamil nadu,II,ABD,2,Governance,Security Surveillance,ICT device for automatic facial recognition from Criminal database and behavioral monitoring in important areas of the city,Yes
40,Vellore,Tamil nadu,II,ABD,5.55,Governance,Security Surveillance,Sensor based accident prevention system & solar based emergency lighting system during blackouts,Yes
40,Vellore,Tamil nadu,II,ABD,5,IT,Wifi,Construction of wi-fi zones for 10 KM,Yes
40,Vellore,Tamil nadu,II,ABD,9.11,IT,Hardware,Hardware (80TB Server),Yes
40,Vellore,Tamil nadu,II,ABD,8.55,IT,Mapping,GIS & other licenses,Yes
40,Vellore,Tamil nadu,II,ABD,3.86,IT,Network ,Cloud,Yes
40,Vellore,Tamil nadu,II,ABD,7.14,IT,Network ,network cost,Yes
40,Vellore,Tamil nadu,II,ABD,40,Governance,Command Centre,Command and control centre,Yes
40,Vellore,Tamil nadu,II,ABD,6,Governance,Governance,Web & mobile application for citizens and 3rd Party E-Gov applications for line departments,Yes
40,Vellore,Tamil nadu,II,ABD,1.11,Housing,EWS Housing,NUHM Scheme,No
40,Vellore,Tamil nadu,II,ABD,1.27,Housing,Slum Redevelopment,Housing & Slum Development Programme,No
40,Vellore,Tamil nadu,II,PAN,36,Transport,Public Transit,Improve intra-city bus network,No
40,Vellore,Tamil nadu,II,PAN,18,Transport,Public Transit,Feeder,No
40,Vellore,Tamil nadu,II,PAN,7,Transport,Public Transit,Bus Shelter  incl. land acquisition cost,No
40,Vellore,Tamil nadu,II,PAN,0.2,Transport,Public Transit,GPS devices,Yes
40,Vellore,Tamil nadu,II,PAN,0.1,Transport,Public Transit,Display boards for vehicle interior - to display next coming bus stop in multi languages,Yes
40,Vellore,Tamil nadu,II,PAN,0.14,Transport,Public Transit,Display boards for bus stops with data receiving capabilities - to display next coming bus,Yes
40,Vellore,Tamil nadu,II,PAN,0.42,Energy & Ecology,Energy Solar,Solar Panel for busstop display boards,No
40,Vellore,Tamil nadu,II,PAN,0.2,Transport,Ticketing,Electronic Ticketing system,Yes
40,Vellore,Tamil nadu,II,PAN,0.05,Transport,Traffic,CCTV cameras for traffic modeling including name plate recognition,Yes
40,Vellore,Tamil nadu,II,PAN,0.72,Governance,Governance,Electronic display boards in public areas allowing bi-directional information flow (Kiosks) including grievance registration systems,Yes
40,Vellore,Tamil nadu,II,PAN,0.6,Transport,Public Transit,Electronic Display boards in bus - advertisements & general information systems,Yes
40,Vellore,Tamil nadu,II,PAN,27.25,Water & Sanitation,Sanitation Bins,Dustbin cost for households commercial establishments market Educational institutions,No
40,Vellore,Tamil nadu,II,PAN,33.11,Water & Sanitation,Sanitation Vehicles,GIS enabled refuse collection vehicles,Yes
40,Vellore,Tamil nadu,II,PAN,0.579,Water & Sanitation,Sanitation ICT,Handheld devices for household Refuse Collectors (RC) Market waste RC Barber RC On Demand RC M&E team in Decentralized waste collection centers nodal officers commissioner mayor and the collector,Yes
40,Vellore,Tamil nadu,II,ABD,120,IT,IT Miscellaneous,WB - Model City,Yes
41,Thane,Maharashtra,II,ABD,289,Transport,Public Transit,New suburban  station,No
41,Thane,Maharashtra,II,ABD,267,Transport,Multi Modal Hub,Multi-modal   facility,No
41,Thane,Maharashtra,II,ABD,239,Transport,Roads,Teen haath naka junction improvement,No
41,Thane,Maharashtra,II,ABD,27,Transport,Parking,Parking management,No
41,Thane,Maharashtra,II,ABD,23,Transport,Pedestrian Infrastructure,Pedestrian improvements,No
41,Thane,Maharashtra,II,ABD,3974,Housing,Township,70 acre brownfield township,No
41,Thane,Maharashtra,II,ABD,16,Energy & Ecology,Ecology Water Body,3 lakefront  developments,No
41,Thane,Maharashtra,II,ABD,224,Energy & Ecology,Ecology Water Body,1.5km waterfront development,No
41,Thane,Maharashtra,II,ABD,27,Energy & Ecology,Energy LED Lighting,LED  street-lighting,No
41,Thane,Maharashtra,II,ABD,14,Energy & Ecology,Energy Solar,2MW solar roofing,No
41,Thane,Maharashtra,II,ABD,35,Water & Sanitation,Water Supply,Water supply  network   remodelIing,No
41,Thane,Maharashtra,II,ABD,25,Water & Sanitation,Sanitation Sewerage,Sewerage  works,No
41,Thane,Maharashtra,II,ABD,49,Water & Sanitation,Sanitation Drainage,Nalla works,No
41,Thane,Maharashtra,II,ABD,21,Water & Sanitation,Sanitation SWM,Dece ntralized  solid  waste processing,No
41,Thane,Maharashtra,II,ABD,5,Water & Sanitation,Sanitation Toilets,Urban restrooms,No
41,Thane,Maharashtra,II,PAN,28,IT,Integration,Digi-card,Yes
41,Thane,Maharashtra,II,PAN,12,IT,Integration,Enterprise resource planning,Yes
41,Thane,Maharashtra,II,PAN,42,IT,Wifi,City-wide  CCTV and wifi,Yes
41,Thane,Maharashtra,II,PAN,83,IT,Data,Online  performance monitoring,Yes
41,Thane,Maharashtra,II,PAN,4,Transport,Traffic,Intelligent transport system,Yes
42,Gwalior,Madhya Pradesh,II,ABD,50,Governance,Communication,"Creating ""Brand Gwalior""",No
42,Gwalior,Madhya Pradesh,II,ABD,25,Economy,Hotel ,Heritage Hotel on PPP at Maharaj Bada,No
42,Gwalior,Madhya Pradesh,II,ABD,2,Culture & Heritage,Library,Upgradation of Central Library as Digital Library Including Facade Restoration,Yes
42,Gwalior,Madhya Pradesh,II,ABD,20.75,Culture & Heritage,Heritage Walk ,Heritage Network Trail,No
42,Gwalior,Madhya Pradesh,II,ABD,1,Culture & Heritage,Place Making ,Place Making on Raj Path,No
42,Gwalior,Madhya Pradesh,II,ABD,25,Culture & Heritage,Visual Art & Science,Public Art & smart street signages and interactive public dashboards,Yes
42,Gwalior,Madhya Pradesh,II,ABD,1,Culture & Heritage,Tourism,Tourist Facility Center - 2 Nos.,No
42,Gwalior,Madhya Pradesh,II,ABD,294.88,Housing,EWS Housing,Development of 3686 Affordable Housing Unit on PPP under PMAY,No
42,Gwalior,Madhya Pradesh,II,ABD,0,Housing,Mixed Housing,Affordable Housing as Residental Component of Mixed Use TOD Development in AHP- 1493 Units,No
42,Gwalior,Madhya Pradesh,II,ABD,0,Housing,Housing,Housing Component in Gwalior Habitat and Trade Center-1984 Units,No
42,Gwalior,Madhya Pradesh,II,ABD,45,Housing,Rental Housing,Development of Rental Housing for Floating Population (600 Unit),No
42,Gwalior,Madhya Pradesh,II,ABD,1,Housing,Night Shelter,Development of Nigth shelters with basic amenities,No
42,Gwalior,Madhya Pradesh,II,ABD,3,Housing,Residential Care Home,Residential Care Home,No
42,Gwalior,Madhya Pradesh,II,ABD,4,Housing,Hostel,Hostels for Working Women,No
42,Gwalior,Madhya Pradesh,II,ABD,69.28,Water & Sanitation,Water Supply,24x7 Water Supply,No
42,Gwalior,Madhya Pradesh,II,ABD,180.53,Energy & Ecology,Energy 24x7 Supply,24x7 Power Supply,No
42,Gwalior,Madhya Pradesh,II,ABD,198.45,Water & Sanitation,Sanitation Sewerage,Waste Water Management System including DEWATS,No
42,Gwalior,Madhya Pradesh,II,ABD,71.65,Miscellaneous,Utility Duct,Multi-utility ducting and shifting of utilites,No
42,Gwalior,Madhya Pradesh,II,ABD,49.32,Energy & Ecology,Energy Gas,City Gas Distribution Network,No
42,Gwalior,Madhya Pradesh,II,ABD,3.52,Water & Sanitation,Sanitation SWM,Solid Waste Manegment,No
42,Gwalior,Madhya Pradesh,II,ABD,54.6,Energy & Ecology,Energy Smart Poles,LED Street Lights on Unified poles with Multiple Facilities,No
42,Gwalior,Madhya Pradesh,II,ABD,132.09,Transport,Roads,Upgradation of Existing Road Network of Full Section Development,No
42,Gwalior,Madhya Pradesh,II,ABD,5,Transport,Traffic,ITS with Traffic Survellance and Analytics,Yes
42,Gwalior,Madhya Pradesh,II,ABD,12.5,Transport,Pedestrian Infrastructure,Pedestrian Only Zone at Bada,No
42,Gwalior,Madhya Pradesh,II,ABD,29.43,Transport,Parking,Smart Multilevel Car Parking at 2 Locations,No
42,Gwalior,Madhya Pradesh,II,ABD,16,Transport,Public Transit,Development of BRT corridor,No
42,Gwalior,Madhya Pradesh,II,ABD,24,Transport,Roads,Strengthening of Existing Bridges on Swamarekha River,No
42,Gwalior,Madhya Pradesh,II,ABD,10,Transport,Parking,Parking Management - on street and other sites,No
42,Gwalior,Madhya Pradesh,II,ABD,5,Transport,Para Transit,e-Richshaw as IPT,No
42,Gwalior,Madhya Pradesh,II,ABD,5,Transport,Public Transit,Redevelopment of Amkho Bus Stand,No
42,Gwalior,Madhya Pradesh,II,ABD,0,Transport,Public Transit,Public Transport Comonents integrated with Pan City Proposal,No
42,Gwalior,Madhya Pradesh,II,ABD,40.34,Energy & Ecology,Ecology Water Body,Rejuvenation and Riverfront Development of Swamerekha River including Aaratons,No
42,Gwalior,Madhya Pradesh,II,ABD,18.4,Energy & Ecology,Ecology Open Spaces,Upgradation on Nehru Park Ladies Park and Shivaji Park,No
